Name,Realm,Level,Class,Race,Rank,AQ,AP,Alt?,Main,iLvl,Last Login,Raider.io,Armory,Logs
Questro,darkspear,80,Paladin,Lightforged Draenei,Full Moon,1626.0,14100.0,True,Maximous,108,2026-03-08 18:19:34,https://raider.io/characters/eu/darkspear/questro,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/questro,https://www.warcraftlogs.com/character/eu/darkspear/questro
Sivara,moonglade,80,Monk,Night Elf,Half Moon,3282.0,25675.0,True,Vados,124,2026-02-22 12:13:34,https://raider.io/characters/eu/moonglade/sivara,https://worldofwarcraft.blizzard.com/en-gb/character/eu/moonglade/sivara,https://www.warcraftlogs.com/character/eu/moonglade/sivara
Lawr,saurfang,80,Priest,Lightforged Draenei,New Moon,2899.0,25325.0,True,Desinty,127,2026-03-15 01:15:39,https://raider.io/characters/eu/saurfang/lawr,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/lawr,https://www.warcraftlogs.com/character/eu/saurfang/lawr
Luckle,moonglade,80,Demon Hunter,Night Elf,Active Moon,1506.0,12955.0,False,Luckle,142,2026-02-22 15:33:49,https://raider.io/characters/eu/moonglade/luckle,https://worldofwarcraft.blizzard.com/en-gb/character/eu/moonglade/luckle,https://www.warcraftlogs.com/character/eu/moonglade/luckle
Humanpaladin,saurfang,80,Paladin,Human,New Moon,2380.0,19740.0,True,Twiztednipz,85,2026-03-03 23:59:54,https://raider.io/characters/eu/saurfang/humanpaladin,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/humanpaladin,https://www.warcraftlogs.com/character/eu/saurfang/humanpaladin
Spodokomodo,saurfang,80,Priest,Void Elf,Officer Alt,2342.0,19430.0,True,Twiztednipz,136,2026-02-15 22:01:48,https://raider.io/characters/eu/saurfang/spodokomodo,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/spodokomodo,https://www.warcraftlogs.com/character/eu/saurfang/spodokomodo
Skrinx,saurfang,80,Hunter,Dwarf,Full Moon,2380.0,19740.0,True,Twiztednipz,76,2026-03-04 00:27:18,https://raider.io/characters/eu/saurfang/skrinx,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/skrinx,https://www.warcraftlogs.com/character/eu/saurfang/skrinx
Black,moonglade,80,Hunter,Dark Iron Dwarf,New Moon,224.0,1995.0,True,Visilya,39,2026-02-27 18:33:15,https://raider.io/characters/eu/moonglade/black,https://worldofwarcraft.blizzard.com/en-gb/character/eu/moonglade/black,https://www.warcraftlogs.com/character/eu/moonglade/black
Mistaweewee,tarren-mill,75,Hunter,Night Elf,New Moon,1931.0,17000.0,True,Mistapeepee,81,2026-03-06 01:12:01,https://raider.io/characters/eu/tarren-mill/mistaweewee,https://worldofwarcraft.blizzard.com/en-gb/character/eu/tarren-mill/mistaweewee,https://www.warcraftlogs.com/character/eu/tarren-mill/mistaweewee
Ceasar,saurfang,90,Priest,Dracthyr,Full Moon,1359.0,11570.0,True,Handfaste,224,2026-03-15 18:20:58,https://raider.io/characters/eu/saurfang/ceasar,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/ceasar,https://www.warcraftlogs.com/character/eu/saurfang/ceasar
Bryon,darkspear,52,Druid,Night Elf,New Moon,1065.0,9145.0,False,Bryon,52,2026-02-16 13:59:16,https://raider.io/characters/eu/darkspear/bryon,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/bryon,https://www.warcraftlogs.com/character/eu/darkspear/bryon
Zandria,terokkar,90,Paladin,Human,Full Moon,2238.0,18045.0,False,Zandria,226,2026-03-16 12:51:33,https://raider.io/characters/eu/terokkar/zandria,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/zandria,https://www.warcraftlogs.com/character/eu/terokkar/zandria
Mikurix,darkspear,90,Druid,Night Elf,Super Moon,2820.0,24640.0,True,Aradeni,214,2026-03-14 21:57:26,https://raider.io/characters/eu/darkspear/mikurix,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/mikurix,https://www.warcraftlogs.com/character/eu/darkspear/mikurix
Athemis,darkspear,80,Warlock,Gnome,Waxing Moon,2788.0,24380.0,True,Aradeni,148,2026-02-26 21:29:04,https://raider.io/characters/eu/darkspear/athemis,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/athemis,https://www.warcraftlogs.com/character/eu/darkspear/athemis
Aradeni,darkspear,80,Shaman,Draenei,Waxing Moon,2818.0,24620.0,False,Aradeni,138,2026-03-12 22:34:23,https://raider.io/characters/eu/darkspear/aradeni,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/aradeni,https://www.warcraftlogs.com/character/eu/darkspear/aradeni
Bladesky,darkspear,71,Druid,Night Elf,Half Moon,3444.0,28830.0,False,Bladesky,72,2026-02-23 09:15:22,https://raider.io/characters/eu/darkspear/bladesky,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/bladesky,https://www.warcraftlogs.com/character/eu/darkspear/bladesky
Krátós,burning-blade,90,Warrior,Human,Waxing Moon,1128.0,10630.0,False,Krátós,236,2026-03-15 18:40:13,https://raider.io/characters/eu/burning-blade/krátós,https://worldofwarcraft.blizzard.com/en-gb/character/eu/burning-blade/krátós,https://www.warcraftlogs.com/character/eu/burning-blade/krátós
Bunnykins,darkspear,80,Priest,Gnome,Waxing Moon,2787.0,24370.0,True,Aradeni,128,2026-02-20 14:42:02,https://raider.io/characters/eu/darkspear/bunnykins,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/bunnykins,https://www.warcraftlogs.com/character/eu/darkspear/bunnykins
Purrincess,darkspear,80,Rogue,Void Elf,New Moon,2084.0,17155.0,True,Faedra,82,2026-03-03 11:47:48,https://raider.io/characters/eu/darkspear/purrincess,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/purrincess,https://www.warcraftlogs.com/character/eu/darkspear/purrincess
Imsneezy,saurfang,80,Shaman,Dark Iron Dwarf,Half Moon,2711.0,23320.0,True,Redhot,117,2026-01-31 19:31:01,https://raider.io/characters/eu/saurfang/imsneezy,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/imsneezy,https://www.warcraftlogs.com/character/eu/saurfang/imsneezy
Nitarian,terokkar,90,Warlock,Gnome,Full Moon,1267.0,11305.0,False,Nitarian,197,2026-03-14 21:30:04,https://raider.io/characters/eu/terokkar/nitarian,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/nitarian,https://www.warcraftlogs.com/character/eu/terokkar/nitarian
Nima,terokkar,75,Druid,Night Elf,Full Moon,1446.0,11730.0,True,Relara,72,2026-02-03 09:14:07,https://raider.io/characters/eu/terokkar/nima,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/nima,https://www.warcraftlogs.com/character/eu/terokkar/nima
Imgrumpy,saurfang,80,Warlock,Dark Iron Dwarf,Active Moon,2755.0,23740.0,True,Redhot,141,2026-02-28 22:27:50,https://raider.io/characters/eu/saurfang/imgrumpy,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/imgrumpy,https://www.warcraftlogs.com/character/eu/saurfang/imgrumpy
Zalrias,draenor,80,Death Knight,Human,New Moon,2395.0,20255.0,False,Zalrias,90,2026-02-10 17:04:44,https://raider.io/characters/eu/draenor/zalrias,https://worldofwarcraft.blizzard.com/en-gb/character/eu/draenor/zalrias,https://www.warcraftlogs.com/character/eu/draenor/zalrias
Sharlaton,saurfang,82,Hunter,Void Elf,Full Moon,2000.0,17460.0,True,Zarramon,143,2026-03-10 21:54:43,https://raider.io/characters/eu/saurfang/sharlaton,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/sharlaton,https://www.warcraftlogs.com/character/eu/saurfang/sharlaton
Menethill,darkspear,90,Death Knight,Human,Full Moon,831.0,7475.0,False,Menethill,217,2026-03-15 10:27:37,https://raider.io/characters/eu/darkspear/menethill,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/menethill,https://www.warcraftlogs.com/character/eu/darkspear/menethill
Bobleearrow,darkspear,90,Hunter,Night Elf,Full Moon,836.0,7525.0,True,Menethill,217,2026-03-15 22:02:50,https://raider.io/characters/eu/darkspear/bobleearrow,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/bobleearrow,https://www.warcraftlogs.com/character/eu/darkspear/bobleearrow
Wîenna,terokkar,80,Mage,Void Elf,Active Moon,2375.0,20265.0,True,Wîcca,133,2026-02-15 17:36:00,https://raider.io/characters/eu/terokkar/wîenna,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/wîenna,https://www.warcraftlogs.com/character/eu/terokkar/wîenna
Rosali,terokkar,80,Shaman,Draenei,New Moon,1446.0,11730.0,True,Relara,80,2026-02-05 11:21:40,https://raider.io/characters/eu/terokkar/rosali,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/rosali,https://www.warcraftlogs.com/character/eu/terokkar/rosali
Caelenne,moonglade,90,Hunter,Void Elf,Full Moon,2502.0,21300.0,False,Caelenne,236,2026-03-14 21:22:01,https://raider.io/characters/eu/moonglade/caelenne,https://worldofwarcraft.blizzard.com/en-gb/character/eu/moonglade/caelenne,https://www.warcraftlogs.com/character/eu/moonglade/caelenne
Lennaya,moonglade,90,Priest,Dracthyr,Active Moon,2502.0,21300.0,True,Caelenne,226,2026-03-15 16:22:06,https://raider.io/characters/eu/moonglade/lennaya,https://worldofwarcraft.blizzard.com/en-gb/character/eu/moonglade/lennaya,https://www.warcraftlogs.com/character/eu/moonglade/lennaya
Wíggs,kazzak,90,Monk,Mag'har Orc,Full Moon,2308.0,19555.0,True,Demoniwiggz,230,2026-03-16 11:18:26,https://raider.io/characters/eu/kazzak/wíggs,https://worldofwarcraft.blizzard.com/en-gb/character/eu/kazzak/wíggs,https://www.warcraftlogs.com/character/eu/kazzak/wíggs
Romen,terokkar,83,Paladin,Dwarf,Waxing Moon,2239.0,19730.0,False,Romen,141,2026-03-15 12:26:28,https://raider.io/characters/eu/terokkar/romen,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/romen,https://www.warcraftlogs.com/character/eu/terokkar/romen
Brámble,saurfang,90,Druid,,Full Moon,2736.0,21785.0,False,Brámble,227,2026-03-16 12:31:02,https://raider.io/characters/eu/saurfang/brámble,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/brámble,https://www.warcraftlogs.com/character/eu/saurfang/brámble
Velvetvixen,darkspear,88,Druid,Night Elf,Officer Alt,2870.0,24925.0,True,Nytingale,151,2026-03-15 09:04:14,https://raider.io/characters/eu/darkspear/velvetvixen,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/velvetvixen,https://www.warcraftlogs.com/character/eu/darkspear/velvetvixen
Ruckle,moonglade,80,Shaman,Dwarf,Full Moon,1506.0,12965.0,True,Luckle,148,2026-02-08 16:34:43,https://raider.io/characters/eu/moonglade/ruckle,https://worldofwarcraft.blizzard.com/en-gb/character/eu/moonglade/ruckle,https://www.warcraftlogs.com/character/eu/moonglade/ruckle
Beefyelf,terokkar,90,Druid,Night Elf,Full Moon,2179.0,19435.0,False,Beefyelf,211,2026-03-15 21:01:57,https://raider.io/characters/eu/terokkar/beefyelf,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/beefyelf,https://www.warcraftlogs.com/character/eu/terokkar/beefyelf
Vanith,saurfang,80,Priest,Void Elf,Waxing Moon,1436.0,11940.0,True,Illawrath,118,2026-02-08 21:58:09,https://raider.io/characters/eu/saurfang/vanith,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/vanith,https://www.warcraftlogs.com/character/eu/saurfang/vanith
Rogueckle,moonglade,90,Rogue,Undead,Active Moon,1590.0,13650.0,True,Luckle,244,2026-03-15 21:01:58,https://raider.io/characters/eu/moonglade/rogueckle,https://worldofwarcraft.blizzard.com/en-gb/character/eu/moonglade/rogueckle,https://www.warcraftlogs.com/character/eu/moonglade/rogueckle
Zajmoon,saurfang,80,Rogue,Night Elf,Half Moon,2064.0,16000.0,False,Zajmoon,127,2026-03-14 10:09:59,https://raider.io/characters/eu/saurfang/zajmoon,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/zajmoon,https://www.warcraftlogs.com/character/eu/saurfang/zajmoon
Cyainasec,terokkar,80,Warlock,Dark Iron Dwarf,Officer Alt,1451.0,12150.0,True,Cyainabit,135,2026-02-25 21:02:11,https://raider.io/characters/eu/terokkar/cyainasec,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/cyainasec,https://www.warcraftlogs.com/character/eu/terokkar/cyainasec
Atheliss,darkspear,82,Hunter,Night Elf,Waxing Moon,2820.0,24640.0,True,Aradeni,140,2026-03-14 16:24:18,https://raider.io/characters/eu/darkspear/atheliss,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/atheliss,https://www.warcraftlogs.com/character/eu/darkspear/atheliss
Sillver,terokkar,80,Monk,Pandaren,Full Moon,2320.0,19785.0,True,Aras,143,2026-02-12 17:55:49,https://raider.io/characters/eu/terokkar/sillver,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/sillver,https://www.warcraftlogs.com/character/eu/terokkar/sillver
Threerivers,terokkar,80,Hunter,Night Elf,Full Moon,2153.0,19175.0,True,Beefyelf,122,2026-03-04 09:41:36,https://raider.io/characters/eu/terokkar/threerivers,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/threerivers,https://www.warcraftlogs.com/character/eu/terokkar/threerivers
Kungfupandaa,saurfang,90,Monk,Pandaren,Active Moon,2085.0,16195.0,True,Zajmoon,240,2026-03-15 20:24:02,https://raider.io/characters/eu/saurfang/kungfupandaa,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/kungfupandaa,https://www.warcraftlogs.com/character/eu/saurfang/kungfupandaa
Gryhm,saurfang,80,Hunter,Night Elf,Active Moon,1353.0,11510.0,True,Handfaste,107,2026-03-11 16:04:28,https://raider.io/characters/eu/saurfang/gryhm,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/gryhm,https://www.warcraftlogs.com/character/eu/saurfang/gryhm
Smokelock,terokkar,90,Warlock,Dark Iron Dwarf,Waxing Moon,1310.0,11885.0,False,Smokelock,230,2026-03-13 20:15:03,https://raider.io/characters/eu/terokkar/smokelock,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/smokelock,https://www.warcraftlogs.com/character/eu/terokkar/smokelock
Nakwena,moonglade,80,Paladin,Dwarf,Half Moon,2502.0,21300.0,True,Caelenne,120,2026-03-15 16:29:51,https://raider.io/characters/eu/moonglade/nakwena,https://worldofwarcraft.blizzard.com/en-gb/character/eu/moonglade/nakwena,https://www.warcraftlogs.com/character/eu/moonglade/nakwena
Onebreath,terokkar,80,Priest,Pandaren,Full Moon,2138.0,19090.0,True,Beefyelf,124,2026-02-19 21:17:00,https://raider.io/characters/eu/terokkar/onebreath,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/onebreath,https://www.warcraftlogs.com/character/eu/terokkar/onebreath
Snowyn,darkspear,80,Mage,Void Elf,Full Moon,1577.0,13570.0,False,Snowyn,100,2026-02-21 15:10:50,https://raider.io/characters/eu/darkspear/snowyn,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/snowyn,https://www.warcraftlogs.com/character/eu/darkspear/snowyn
Lightstalker,saurfang,80,Death Knight,Human,Full Moon,2750.0,23940.0,False,Lightstalker,122,2026-02-26 22:45:24,https://raider.io/characters/eu/saurfang/lightstalker,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/lightstalker,https://www.warcraftlogs.com/character/eu/saurfang/lightstalker
Taradan,saurfang,80,Druid,Night Elf,Waxing Moon,2753.0,24115.0,False,Taradan,131,2026-03-09 18:44:34,https://raider.io/characters/eu/saurfang/taradan,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/taradan,https://www.warcraftlogs.com/character/eu/saurfang/taradan
Tremac,darkspear,80,Death Knight,Human,Full Moon,1757.0,15410.0,False,Tremac,597,2025-11-16 11:11:26,https://raider.io/characters/eu/darkspear/tremac,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/tremac,https://www.warcraftlogs.com/character/eu/darkspear/tremac
Zais,terokkar,80,Warlock,Void Elf,New Moon,2272.0,19480.0,True,Aras,702,2025-12-05 13:50:58,https://raider.io/characters/eu/terokkar/zais,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/zais,https://www.warcraftlogs.com/character/eu/terokkar/zais
Sorrow,terokkar,80,Warlock,Void Elf,Full Moon,2674.0,21140.0,False,Sorrow,131,2026-03-02 09:50:11,https://raider.io/characters/eu/terokkar/sorrow,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/sorrow,https://www.warcraftlogs.com/character/eu/terokkar/sorrow
Sheep,terokkar,80,Mage,Void Elf,Full Moon,2206.0,18595.0,True,Shadowsheep,153,2026-02-20 22:32:32,https://raider.io/characters/eu/terokkar/sheep,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/sheep,https://www.warcraftlogs.com/character/eu/terokkar/sheep
Kenchoo,saurfang,80,Monk,Pandaren,New Moon,2995.0,25060.0,False,Kenchoo,76,2026-03-03 00:35:11,https://raider.io/characters/eu/saurfang/kenchoo,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/kenchoo,https://www.warcraftlogs.com/character/eu/saurfang/kenchoo
Jaloh,terokkar,80,Hunter,Zandalari Troll,Half Moon,2306.0,19695.0,True,Aras,157,2026-02-01 14:33:59,https://raider.io/characters/eu/terokkar/jaloh,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/jaloh,https://www.warcraftlogs.com/character/eu/terokkar/jaloh
Artaraz,saurfang,90,Mage,Human,Full Moon,2872.0,24865.0,True,Lightstalker,237,2026-03-16 11:08:16,https://raider.io/characters/eu/saurfang/artaraz,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/artaraz,https://www.warcraftlogs.com/character/eu/saurfang/artaraz
Pausechamp,saurfang,80,Rogue,Human,Full Moon,2872.0,24865.0,True,Lightstalker,144,2026-03-15 18:48:27,https://raider.io/characters/eu/saurfang/pausechamp,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/pausechamp,https://www.warcraftlogs.com/character/eu/saurfang/pausechamp
Lorthius,saurfang,80,Death Knight,Draenei,Full Moon,2915.0,24360.0,True,Kenchoo,81,2026-02-06 13:13:41,https://raider.io/characters/eu/saurfang/lorthius,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/lorthius,https://www.warcraftlogs.com/character/eu/saurfang/lorthius
Dentraki,tarren-mill,90,Druid,Night Elf,Full Moon,3416.0,28455.0,False,Dentraki,226,2026-03-15 20:34:24,https://raider.io/characters/eu/tarren-mill/dentraki,https://worldofwarcraft.blizzard.com/en-gb/character/eu/tarren-mill/dentraki,https://www.warcraftlogs.com/character/eu/tarren-mill/dentraki
Ayani,saurfang,74,Druid,Night Elf,New Moon,2925.0,22645.0,False,Ayani,79,2026-02-06 08:59:16,https://raider.io/characters/eu/saurfang/ayani,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/ayani,https://www.warcraftlogs.com/character/eu/saurfang/ayani
Azsuna,saurfang,80,Mage,Void Elf,Waxing Moon,3016.0,25205.0,True,Kenchoo,86,2026-03-07 16:42:35,https://raider.io/characters/eu/saurfang/azsuna,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/azsuna,https://www.warcraftlogs.com/character/eu/saurfang/azsuna
Sumera,terokkar,80,Shaman,Draenei,Active Moon,2316.0,18555.0,True,Melissant,151,2026-03-15 18:08:17,https://raider.io/characters/eu/terokkar/sumera,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/sumera,https://www.warcraftlogs.com/character/eu/terokkar/sumera
Shartman,shattered-hand,86,Shaman,Dark Iron Dwarf,Full Moon,982.0,9230.0,False,Shartman,153,2026-03-14 13:52:49,https://raider.io/characters/eu/shattered-hand/shartman,https://worldofwarcraft.blizzard.com/en-gb/character/eu/shattered-hand/shartman,https://www.warcraftlogs.com/character/eu/shattered-hand/shartman
Ramsi,terokkar,81,Priest,Human,Waxing Moon,4263.0,35315.0,False,Ramsi,122,2026-03-16 12:39:06,https://raider.io/characters/eu/terokkar/ramsi,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/ramsi,https://www.warcraftlogs.com/character/eu/terokkar/ramsi
Tarwyss,terokkar,80,Warlock,Human,Full Moon,803.0,7345.0,True,Tarwis,323,2025-12-05 12:22:33,https://raider.io/characters/eu/terokkar/tarwyss,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/tarwyss,https://www.warcraftlogs.com/character/eu/terokkar/tarwyss
